Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
00915,25585.0,41.7,12921.0,9426.0,16570.0,64.76451045534493,1755.0,88400.0,2021
00917,18504.0,47.9,16277.0,14279.0,9019.0,48.74081279723303,2509.0,112700.0,2021
00918,15393.0,42.5,31993.0,27242.0,4923.0,31.982069771974274,3957.0,167100.0,2021
00920,17249.0,46.0,26217.0,16751.0,5952.0,34.50634819409821,3218.0,136000.0,2021
00921,32958.0,43.8,20147.0,14696.0,14312.0,43.42496510710601,4692.0,125600.0,2021
00923,25915.0,41.4,16950.0,11530.0,13155.0,50.76210688790276,2632.0,108800.0,2021
00924,48016.0,41.3,19876.0,13779.0,22295.0,46.432439186937685,6789.0,126400.0,2021
00925,6128.0,41.7,12880.0,14503.0,3207.0,52.33355091383812,1095.0,142600.0,2021
00926,94560.0,45.2,35680.0,24000.0,24654.0,26.07233502538071,20134.0,167300.0,2021
00927,13662.0,46.1,36638.0,29410.0,3161.0,23.137168789342702,3724.0,188300.0,2021
00934,124.0,32.2,-666666666.0,16689.0,0.0,0.0,28.0,-666666666.0,2021
00949,69785.0,41.8,29319.0,15528.0,23050.0,33.03002077810418,11297.0,125100.0,2021
00950,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,-666666666.0,2021
00951,376.0,37.4,20662.0,9781.0,221.0,58.776595744680854,30.0,94300.0,2021
00952,7727.0,48.8,17018.0,10367.0,3822.0,49.462922220784264,624.0,96200.0,2021
00953,67606.0,39.6,28459.0,15148.0,21861.0,32.335887347276866,9731.0,131600.0,2021
00956,64939.0,43.9,25506.0,14664.0,23450.0,36.1108116848119,9881.0,118800.0,2021
00957,41162.0,44.2,26384.0,14147.0,14145.0,34.364219425683885,6408.0,124100.0,2021
00959,47783.0,42.4,30418.0,16777.0,15378.0,32.18299395182387,8708.0,133300.0,2021
00960,3380.0,35.1,-666666666.0,2349.0,27.0,0.7988165680473372,55.0,-666666666.0,2021
00961,30842.0,44.5,34346.0,19329.0,8719.0,28.26989170611504,5427.0,147700.0,2021
00962,20066.0,40.6,17315.0,11141.0,10395.0,51.804046646067974,1720.0,101600.0,2021
00965,5392.0,43.3,15407.0,9611.0,3155.0,58.51261127596439,396.0,84700.0,2021
00966,15737.0,49.3,50154.0,32222.0,3163.0,20.09912944017284,4931.0,243000.0,2021
00968,3683.0,55.9,47372.0,41134.0,510.0,13.847407005158837,1351.0,188800.0,2021
00969,42144.0,43.8,50730.0,30836.0,7406.0,17.57308276385725,11035.0,213400.0,2021
00971,27048.0,46.5,26849.0,16295.0,9233.0,34.13561076604555,4326.0,133200.0,2021
00976,61869.0,42.7,33822.0,17432.0,18121.0,29.28930482147764,11762.0,143800.0,2021
00979,17313.0,49.8,33503.0,29790.0,3620.0,20.909143418240628,4254.0,162800.0,2021
00982,14151.0,44.7,25569.0,14161.0,5547.0,39.19864320542718,2401.0,132900.0,2021
00983,32747.0,41.7,28472.0,16169.0,10662.0,32.558707667877975,5494.0,134600.0,2021
00985,32261.0,46.3,29693.0,15167.0,9056.0,28.071045534856328,5185.0,130400.0,2021
00987,54950.0,41.1,33719.0,18241.0,15817.0,28.78434940855323,10468.0,133600.0,2021
01001,16088.0,45.4,72444.0,41144.0,1187.0,7.378170064644456,2808.0,236300.0,2021
01002,27323.0,25.3,65013.0,38627.0,5490.0,20.09296197342898,3291.0,388300.0,2021
01003,13711.0,19.8,-666666666.0,4935.0,3.0,0.021880242141346363,1.0,-666666666.0,2021
01005,4947.0,43.2,103477.0,39783.0,568.0,11.481706084495654,642.0,281000.0,2021
01007,15304.0,42.8,101076.0,43450.0,1084.0,7.083115525352849,2573.0,288300.0,2021
01008,1171.0,52.5,79573.0,43288.0,46.0,3.928266438941076,168.0,251700.0,2021
01009,800.0,30.6,64809.0,34027.0,171.0,21.375,240.0,207800.0,2021
01010,3703.0,44.6,84830.0,45461.0,261.0,7.0483391844450445,870.0,299400.0,2021
01011,1332.0,45.8,75640.0,30952.0,122.0,9.15915915915916,73.0,213800.0,2021
01012,503.0,52.8,68894.0,35709.0,19.0,3.7773359840954273,51.0,247900.0,2021
01013,22709.0,38.8,52721.0,29605.0,3733.0,16.43841648685543,2030.0,197800.0,2021
01020,30704.0,44.2,61963.0,32242.0,3802.0,12.38275143303804,3193.0,203400.0,2021
01022,2235.0,34.5,50134.0,31051.0,437.0,19.552572706935123,368.0,135300.0,2021
01026,1071.0,47.6,76100.0,37484.0,80.0,7.469654528478058,228.0,240400.0,2021
01027,17708.0,46.2,64330.0,40891.0,1196.0,6.754009487237407,3137.0,285800.0,2021
01028,16386.0,43.0,95284.0,45742.0,692.0,4.223117295252044,2855.0,290500.0,2021
01029,511.0,53.1,88750.0,39748.0,12.0,2.3483365949119372,69.0,282000.0,2021
01030,12627.0,47.6,86136.0,44806.0,783.0,6.2009978617248755,1810.0,262700.0,2021
01031,1577.0,36.8,49071.0,30593.0,363.0,23.018389346861127,154.0,190700.0,2021
01032,430.0,55.7,83750.0,41066.0,35.0,8.13953488372093,103.0,245700.0,2021
01033,6110.0,46.4,106821.0,48725.0,301.0,4.926350245499182,1170.0,281200.0,2021
01034,1991.0,49.4,91176.0,45893.0,162.0,8.136614766449021,363.0,288100.0,2021
01035,5293.0,49.7,101458.0,50856.0,192.0,3.627432457963348,1402.0,361400.0,2021
01036,4991.0,56.5,99400.0,44474.0,122.0,2.4443999198557402,776.0,289100.0,2021
01037,692.0,56.4,85250.0,41322.0,20.0,2.8901734104046244,139.0,249600.0,2021
01038,2601.0,48.6,90893.0,45253.0,110.0,4.2291426374471355,585.0,350400.0,2021
01039,1675.0,53.5,99896.0,54757.0,83.0,4.955223880597015,380.0,330700.0,2021
01040,38480.0,36.5,45045.0,25744.0,9909.0,25.7510395010395,3462.0,209900.0,2021
01050,2593.0,43.9,70800.0,36446.0,308.0,11.878133436174316,445.0,233200.0,2021
01053,2016.0,54.5,56094.0,29896.0,260.0,12.896825396825397,399.0,282000.0,2021
01054,1794.0,50.1,97188.0,55346.0,165.0,9.19732441471572,344.0,364600.0,2021
01056,21050.0,45.8,72563.0,38159.0,1619.0,7.6912114014251785,2658.0,247300.0,2021
01057,8288.0,50.3,72567.0,41656.0,998.0,12.041505791505791,959.0,259400.0,2021
01060,14975.0,41.2,70467.0,48050.0,1668.0,11.13856427378965,3382.0,364100.0,2021
01062,9835.0,49.2,78526.0,43946.0,1012.0,10.28978139298424,1864.0,326100.0,2021
01063,2532.0,20.2,-666666666.0,4515.0,0.0,0.0,0.0,-666666666.0,2021
01066,51.0,94.0,-666666666.0,33396.0,0.0,0.0,17.0,-666666666.0,2021
01068,1621.0,49.8,85078.0,39893.0,80.0,4.9352251696483656,293.0,320300.0,2021
01069,8870.0,49.1,64300.0,37026.0,807.0,9.098083427282976,1130.0,210700.0,2021
01070,621.0,49.4,71000.0,41896.0,71.0,11.43317230273752,87.0,244200.0,2021
01071,1280.0,46.5,94286.0,39673.0,67.0,5.234375,184.0,243200.0,2021
01072,1374.0,52.0,79226.0,43079.0,58.0,4.2212518195050945,343.0,283300.0,2021
01073,6158.0,47.0,110200.0,47105.0,171.0,2.7768756089639495,999.0,336600.0,2021
01074,584.0,33.9,81681.0,23282.0,210.0,35.95890410958904,41.0,-666666666.0,2021
01075,18051.0,42.1,82278.0,45190.0,1157.0,6.409617195723229,2839.0,275600.0,2021
01077,9292.0,47.1,100337.0,44361.0,509.0,5.477830391734826,1387.0,303000.0,2021
01079,521.0,53.6,65184.0,31937.0,39.0,7.485604606525912,75.0,248400.0,2021
01080,2276.0,37.7,80087.0,31800.0,167.0,7.337434094903339,223.0,195800.0,2021
01081,1748.0,41.7,85938.0,41150.0,46.0,2.6315789473684212,200.0,232400.0,2021
01082,10441.0,40.8,60281.0,32063.0,1159.0,11.100469303706541,1116.0,215500.0,2021
01083,2701.0,34.8,81078.0,30225.0,322.0,11.921510551647538,258.0,268900.0,2021
01084,101.0,49.2,78750.0,34029.0,10.0,9.900990099009901,32.0,198200.0,2021
01085,41715.0,38.7,74341.0,36909.0,2634.0,6.314275440489033,5992.0,257900.0,2021
01088,663.0,31.4,60260.0,33593.0,72.0,10.85972850678733,36.0,316700.0,2021
01089,28814.0,38.6,60023.0,38318.0,2788.0,9.675852016380926,4287.0,251600.0,2021
01092,1248.0,36.5,62500.0,41086.0,111.0,8.89423076923077,258.0,245300.0,2021
01093,157.0,52.2,96500.0,52538.0,8.0,5.095541401273885,36.0,361300.0,2021
01094,70.0,66.2,-666666666.0,24144.0,0.0,0.0,7.0,344700.0,2021
01095,14737.0,45.4,124327.0,53541.0,530.0,3.596390038678157,2724.0,319900.0,2021
01096,2413.0,48.4,89643.0,48605.0,120.0,4.973062577704103,508.0,299100.0,2021
01097,64.0,39.2,70909.0,27066.0,0.0,0.0,9.0,-666666666.0,2021
01098,1042.0,59.1,86364.0,50395.0,48.0,4.606525911708253,194.0,277600.0,2021
01103,2168.0,38.7,20978.0,30184.0,884.0,40.77490774907749,350.0,146900.0,2021
01104,23226.0,34.8,41402.0,22776.0,5141.0,22.134676655472315,1292.0,160000.0,2021
01105,12527.0,29.6,23331.0,15521.0,5848.0,46.68316436497166,348.0,178800.0,2021
01106,16150.0,44.6,129339.0,62790.0,413.0,2.557275541795666,3515.0,361900.0,2021
01107,12387.0,28.5,31698.0,17847.0,5204.0,42.011786550415756,656.0,162400.0,2021
01108,26257.0,33.7,41153.0,23274.0,7745.0,29.496896065811022,1959.0,171100.0,2021
01109,31242.0,28.9,37887.0,17523.0,7423.0,23.759682478714552,1825.0,151600.0,2021
01118,15073.0,36.3,70295.0,33805.0,2328.0,15.444835135673058,1979.0,184300.0,2021
01119,13803.0,37.7,50729.0,25692.0,2443.0,17.69905093095704,1043.0,169900.0,2021
01128,3232.0,39.8,79015.0,35447.0,270.0,8.353960396039604,355.0,204400.0,2021
01129,5916.0,43.7,75944.0,38007.0,744.0,12.57606490872211,870.0,185500.0,2021
01144,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,-666666666.0,2021
01151,9640.0,34.8,47234.0,22478.0,1465.0,15.197095435684647,806.0,158000.0,2021
01201,45372.0,44.8,60060.0,37564.0,5629.0,12.406329895089483,6678.0,185800.0,2021
01220,8161.0,47.5,49691.0,34017.0,1100.0,13.478740350447248,980.0,167500.0,2021
01222,754.0,42.6,61840.0,32000.0,44.0,5.835543766578249,110.0,265600.0,2021
01223,2658.0,48.6,64750.0,42302.0,256.0,9.63130173062453,388.0,281600.0,2021
01224,186.0,57.0,-666666666.0,71888.0,15.0,8.064516129032258,0.0,243000.0,2021
01225,3243.0,52.0,69069.0,38249.0,170.0,5.242059821153253,596.0,210500.0,2021
01226,6356.0,52.4,72664.0,44825.0,446.0,7.016991818753933,1036.0,262900.0,2021
