Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
01106,16022.0,45.6,111545.0,55368.0,424.0,2.6463612532767447,3548.0,336400.0,2018
01107,11582.0,27.0,27131.0,14816.0,5309.0,45.838369884303226,452.0,159900.0,2018
01108,27850.0,32.8,40915.0,20693.0,8491.0,30.488330341113105,1740.0,156700.0,2018
01109,29903.0,28.5,34329.0,15676.0,7813.0,26.127813262883322,1692.0,132300.0,2018
01118,14980.0,36.9,61786.0,30775.0,2316.0,15.460614152202938,1996.0,164700.0,2018
01119,13626.0,35.2,44091.0,23094.0,2708.0,19.87377073242331,1244.0,153600.0,2018
01128,2672.0,49.0,61875.0,35170.0,97.0,3.6302395209580838,283.0,171700.0,2018
01129,6762.0,42.4,61645.0,30704.0,743.0,10.987873410233659,808.0,171900.0,2018
01151,8807.0,32.7,41002.0,19779.0,1788.0,20.302032474168275,639.0,132800.0,2018
01199,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,-666666666.0,2018
01201,44607.0,44.1,49385.0,30842.0,6185.0,13.865536799157082,5847.0,174300.0,2018
01220,8209.0,45.8,49301.0,30236.0,1037.0,12.632476550127908,932.0,155000.0,2018
01222,810.0,46.3,69432.0,31715.0,83.0,10.246913580246913,71.0,254400.0,2018
01223,2402.0,52.2,75852.0,40909.0,152.0,6.328059950041632,309.0,264000.0,2018
01224,210.0,49.9,37576.0,20493.0,25.0,11.904761904761905,10.0,184400.0,2018
01225,3135.0,50.9,68264.0,35138.0,139.0,4.433811802232855,398.0,193500.0,2018
01226,6782.0,48.9,59875.0,38626.0,625.0,9.215570628133294,1202.0,184800.0,2018
01229,70.0,67.4,-666666666.0,20554.0,6.0,8.571428571428571,9.0,312500.0,2018
01230,8542.0,49.9,67674.0,36918.0,642.0,7.51580426129712,1086.0,348000.0,2018
01235,2640.0,51.2,66581.0,37383.0,183.0,6.931818181818182,360.0,195300.0,2018
01236,1140.0,58.8,65833.0,42085.0,30.0,2.6315789473684212,203.0,288900.0,2018
01237,2580.0,50.4,78194.0,35028.0,191.0,7.403100775193798,483.0,278700.0,2018
01238,5903.0,46.3,72744.0,35471.0,326.0,5.5226156191766895,704.0,288200.0,2018
01240,4441.0,56.3,72766.0,51233.0,174.0,3.91803647827066,992.0,332500.0,2018
01242,471.0,35.6,85789.0,30883.0,5.0,1.0615711252653928,128.0,268800.0,2018
01243,257.0,60.2,69167.0,53718.0,22.0,8.560311284046692,40.0,241700.0,2018
01244,74.0,62.1,55417.0,35831.0,0.0,0.0,9.0,381600.0,2018
01245,809.0,57.4,75167.0,57522.0,78.0,9.641532756489493,210.0,453000.0,2018
01247,15573.0,44.0,41807.0,25850.0,2361.0,15.160855326526681,1639.0,151800.0,2018
01253,672.0,59.8,77375.0,49644.0,42.0,6.25,90.0,255600.0,2018
01254,1014.0,58.8,85313.0,66893.0,79.0,7.790927021696253,213.0,457200.0,2018
