Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Education_bachelors,Median_home_value,Year
92250,8255.0,37.2,49637.0,19428.0,1692.0,20.496668685645062,391.0,236200.0,2020
92364,5.0,-666666666.0,-666666666.0,,5.0,100.0,0.0,-666666666.0,2020
92545,44278.0,40.3,48052.0,22486.0,5394.0,12.182122047066263,2727.0,245400.0,2020
92626,50978.0,35.8,95175.0,45669.0,4054.0,7.95245007650359,11955.0,803000.0,2020
74080,2862.0,38.9,77800.0,28865.0,300.0,10.482180293501049,315.0,163000.0,2020
74033,12663.0,32.6,66628.0,30176.0,1234.0,9.744926162836611,1348.0,138200.0,2020
74045,319.0,41.3,61250.0,33543.0,19.0,5.956112852664577,11.0,227800.0,2020
74047,7289.0,38.8,68646.0,29607.0,605.0,8.300178350939772,677.0,146700.0,2020
74083,1040.0,45.4,70333.0,29910.0,94.0,9.038461538461538,99.0,150700.0,2020
74001,373.0,46.8,48750.0,22082.0,38.0,10.187667560321715,35.0,69100.0,2020
74008,30144.0,36.5,80208.0,39534.0,1756.0,5.825371549893843,5488.0,243500.0,2020
74030,3750.0,47.3,30650.0,23326.0,703.0,18.746666666666666,128.0,64400.0,2020
74032,1729.0,44.6,53750.0,24180.0,221.0,12.781954887218046,147.0,112100.0,2020
74034,81.0,53.8,26875.0,23398.0,16.0,19.753086419753085,1.0,55000.0,2020
18240,3806.0,40.7,51762.0,25426.0,320.0,8.407777193904362,427.0,102000.0,2020
18255,4411.0,45.0,53466.0,26710.0,665.0,15.07594649739288,337.0,127500.0,2020
18301,29694.0,39.5,70157.0,33237.0,3903.0,13.144069508991716,3106.0,184000.0,2020
18332,3309.0,38.4,86286.0,30048.0,280.0,8.461770927772742,366.0,184900.0,2020
18343,4010.0,49.6,69265.0,37956.0,282.0,7.032418952618454,582.0,226300.0,2020
18439,526.0,55.2,59688.0,31332.0,106.0,20.15209125475285,25.0,185000.0,2020
18458,2968.0,51.5,68990.0,36623.0,205.0,6.907008086253369,434.0,249400.0,2020
18459,58.0,25.3,-666666666.0,17222.0,19.0,32.758620689655174,0.0,-666666666.0,2020
18503,1197.0,39.7,32625.0,21956.0,167.0,13.951545530492899,144.0,101400.0,2020
18509,13786.0,37.0,44852.0,26958.0,2639.0,19.142608443348326,1416.0,136300.0,2020
18512,11550.0,42.3,54227.0,31444.0,926.0,8.017316017316018,1585.0,148200.0,2020
18657,11575.0,45.8,65156.0,35745.0,957.0,8.267818574514038,1113.0,173300.0,2020
18702,40105.0,38.5,46926.0,24766.0,8280.0,20.645804762498443,3674.0,90000.0,2020
18705,14425.0,41.6,51955.0,28197.0,1692.0,11.729636048526864,1447.0,95700.0,2020
18814,205.0,32.9,44464.0,19003.0,44.0,21.463414634146343,20.0,116100.0,2020
18821,1203.0,46.8,50650.0,26755.0,186.0,15.46134663341646,78.0,147300.0,2020
18822,3096.0,48.9,47571.0,29170.0,529.0,17.08656330749354,256.0,120300.0,2020
18828,337.0,41.8,52292.0,29763.0,42.0,12.462908011869436,13.0,204600.0,2020
18832,1944.0,43.4,49926.0,24921.0,273.0,14.04320987654321,106.0,122200.0,2020
18842,209.0,49.8,54583.0,26445.0,18.0,8.61244019138756,44.0,124200.0,2020
18845,345.0,55.3,70000.0,38543.0,38.0,11.014492753623188,39.0,189800.0,2020
18847,6011.0,43.2,47418.0,26527.0,863.0,14.35701214440193,515.0,130200.0,2020
18854,1715.0,45.4,58472.0,29865.0,155.0,9.037900874635568,157.0,173900.0,2020
18942,2805.0,54.9,91615.0,46685.0,134.0,4.777183600713013,636.0,423400.0,2020
18944,26301.0,42.4,104314.0,44210.0,1098.0,4.174746207368541,4913.0,322200.0,2020
18974,40405.0,48.0,76597.0,40467.0,2049.0,5.071154560079198,6954.0,332900.0,2020
18938,13560.0,56.0,118877.0,85152.0,540.0,3.982300884955752,3618.0,574800.0,2020
18940,29164.0,46.4,132214.0,70525.0,685.0,2.348786174735976,7613.0,488400.0,2020
18642,3862.0,51.3,68471.0,34439.0,387.0,10.02071465561885,467.0,119600.0,2020
18655,5441.0,49.9,61765.0,30532.0,400.0,7.351589781290204,405.0,173000.0,2020
18660,3645.0,45.7,65278.0,32306.0,269.0,7.37997256515775,306.0,156200.0,2020
18618,3684.0,45.2,78103.0,42702.0,262.0,7.111834961997828,528.0,192000.0,2020
18517,4807.0,50.5,51629.0,33415.0,623.0,12.960266278344081,392.0,133900.0,2020
18603,19441.0,48.1,50747.0,28409.0,2552.0,13.126896764569723,2229.0,124400.0,2020
18610,5247.0,36.0,59781.0,21007.0,648.0,12.34991423670669,371.0,169700.0,2020
18622,193.0,63.5,74844.0,32831.0,0.0,0.0,7.0,-666666666.0,2020
18629,1838.0,51.5,52083.0,32078.0,197.0,10.718171926006528,104.0,183000.0,2020
18630,3086.0,44.7,66500.0,31068.0,307.0,9.948152948801036,263.0,204700.0,2020
18661,5055.0,48.1,57386.0,29973.0,536.0,10.603363006923837,493.0,147400.0,2020
17949,209.0,47.1,52981.0,33155.0,38.0,18.181818181818183,6.0,35500.0,2020
17954,4393.0,45.1,32413.0,21111.0,716.0,16.29865695424539,275.0,57200.0,2020
17970,3167.0,47.7,48145.0,26620.0,527.0,16.64035364698453,298.0,64700.0,2020
17936,969.0,37.5,56691.0,25580.0,62.0,6.398348813209494,96.0,96400.0,2020
17944,149.0,35.2,86250.0,37033.0,18.0,12.080536912751677,32.0,107700.0,2020
17952,223.0,50.8,39500.0,51096.0,23.0,10.31390134529148,12.0,62500.0,2020
17982,502.0,55.7,48056.0,28492.0,50.0,9.9601593625498,17.0,83500.0,2020
17983,1343.0,36.7,62589.0,27217.0,199.0,14.817572598659718,91.0,120200.0,2020
17946,115.0,45.2,72375.0,27648.0,0.0,0.0,10.0,-666666666.0,2020
17957,326.0,43.3,103636.0,51008.0,9.0,2.7607361963190185,59.0,113100.0,2020
17968,210.0,37.5,67750.0,32487.0,14.0,6.666666666666667,19.0,131300.0,2020
17003,12565.0,38.8,75942.0,31871.0,845.0,6.725029844807003,1384.0,205200.0,2020
17007,5888.0,43.9,85000.0,38565.0,46.0,0.78125,1097.0,277200.0,2020
17013,36627.0,39.5,59977.0,34013.0,3723.0,10.164632648046522,4730.0,184400.0,2020
17018,4299.0,43.1,70404.0,38580.0,322.0,7.490113979995348,987.0,189900.0,2020
17023,3405.0,43.3,65192.0,28707.0,394.0,11.571218795888399,282.0,151700.0,2020
17026,3981.0,41.2,95174.0,37670.0,49.0,1.2308465209746295,353.0,216300.0,2020
17037,862.0,32.7,49464.0,20792.0,130.0,15.081206496519721,19.0,151500.0,2020
17045,3687.0,43.2,64537.0,32940.0,362.0,9.818280444806076,345.0,187300.0,2020
17066,5284.0,38.2,42863.0,24229.0,945.0,17.884178652535958,327.0,85200.0,2020
17070,16609.0,44.2,72430.0,38311.0,1445.0,8.700102354145343,3002.0,183800.0,2020
17077,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,-666666666.0,2020
17229,1268.0,42.9,53875.0,30938.0,90.0,7.097791798107256,114.0,152200.0,2020
17235,886.0,38.1,64404.0,25293.0,40.0,4.514672686230249,118.0,141300.0,2020
17241,11877.0,43.8,60258.0,29989.0,1115.0,9.387892565462659,789.0,176900.0,2020
17264,2304.0,43.0,49539.0,25549.0,242.0,10.503472222222221,115.0,142600.0,2020
17270,140.0,15.5,-666666666.0,19780.0,0.0,0.0,0.0,-666666666.0,2020
17306,337.0,33.3,87583.0,25390.0,43.0,12.759643916913946,27.0,166100.0,2020
17331,52219.0,42.4,66536.0,32876.0,3497.0,6.69679618529654,5632.0,186700.0,2020
17350,12830.0,44.4,60215.0,29478.0,1183.0,9.22057677318784,734.0,173400.0,2020
17362,13088.0,46.9,78315.0,34559.0,717.0,5.478300733496333,1561.0,206400.0,2020
17363,8772.0,47.2,82607.0,39935.0,465.0,5.300957592339262,1079.0,251000.0,2020
17368,6198.0,44.9,64219.0,34076.0,719.0,11.600516295579219,630.0,153000.0,2020
17402,38026.0,39.9,72299.0,34217.0,3085.0,8.112870141482144,4872.0,199000.0,2020
17407,3070.0,41.5,99932.0,35017.0,232.0,7.55700325732899,490.0,221500.0,2020
17508,302.0,32.1,48462.0,19760.0,15.0,4.966887417218543,15.0,220300.0,2020
17527,5655.0,36.3,82917.0,29553.0,300.0,5.305039787798409,367.0,258000.0,2020
17529,5100.0,24.8,65636.0,22436.0,472.0,9.254901960784315,244.0,331900.0,2020
17560,5287.0,35.7,68750.0,30520.0,305.0,5.768867032343484,326.0,164900.0,2020
17578,7667.0,38.6,69024.0,31543.0,329.0,4.291117777487935,594.0,215800.0,2020
17581,824.0,34.0,62500.0,25429.0,60.0,7.281553398058253,18.0,168200.0,2020
17731,181.0,62.0,84750.0,64913.0,4.0,2.2099447513812156,54.0,403600.0,2020
17747,3494.0,28.5,60750.0,24744.0,434.0,12.421293646250716,260.0,171500.0,2020
17767,31.0,39.2,33250.0,24790.0,0.0,0.0,0.0,-666666666.0,2020
17777,7163.0,40.5,53793.0,28410.0,490.0,6.8407092000558425,712.0,159700.0,2020
17778,165.0,34.6,-666666666.0,19865.0,16.0,9.696969696969697,2.0,114600.0,2020
17824,3758.0,53.5,77578.0,37392.0,117.0,3.113358169238957,700.0,222400.0,2020
17881,1375.0,45.5,53611.0,26062.0,122.0,8.872727272727273,80.0,80400.0,2020
17931,8728.0,40.3,70072.0,20675.0,459.0,5.258936755270394,490.0,90800.0,2020
17951,389.0,26.5,125043.0,40136.0,0.0,0.0,17.0,132900.0,2020
17963,9073.0,49.2,63165.0,31714.0,549.0,6.0509203130166425,906.0,160000.0,2020
17979,118.0,61.4,57083.0,29994.0,0.0,0.0,13.0,117900.0,2020
17356,21784.0,40.5,70145.0,34624.0,1359.0,6.238523687109805,2028.0,184100.0,2020
17364,3699.0,41.9,61481.0,28758.0,212.0,5.731278723979454,296.0,166600.0,2020
17372,4028.0,44.6,62119.0,28185.0,457.0,11.34558093346574,210.0,221300.0,2020
17401,16973.0,30.6,31497.0,19160.0,6043.0,35.60360572674247,963.0,59900.0,2020
17404,37280.0,37.1,64692.0,31064.0,3507.0,9.407188841201716,3854.0,137800.0,2020
04920,1655.0,52.6,31719.0,21778.0,330.0,19.939577039274923,104.0,82600.0,2020
04927,3366.0,51.5,61224.0,30704.0,432.0,12.834224598930481,534.0,135900.0,2020
04936,205.0,40.1,60938.0,29090.0,24.0,11.707317073170731,10.0,200800.0,2020
04942,1124.0,55.6,33900.0,21721.0,186.0,16.548042704626333,59.0,132400.0,2020
04945,1117.0,52.2,49063.0,28683.0,99.0,8.863025962399284,143.0,130700.0,2020
04957,4153.0,40.7,49201.0,30503.0,981.0,23.62147844931375,411.0,153400.0,2020
04963,7311.0,45.3,68583.0,33751.0,906.0,12.392285597045548,841.0,161700.0,2020
04543,2288.0,41.6,48241.0,30704.0,331.0,14.466783216783217,305.0,270100.0,2020
04579,3145.0,50.8,63597.0,34842.0,575.0,18.282988871224166,615.0,172900.0,2020
04642,108.0,65.0,88750.0,58754.0,8.0,7.407407407407407,38.0,366700.0,2020
04652,1584.0,61.4,40977.0,32005.0,287.0,18.11868686868687,172.0,129900.0,2020
04654,3359.0,42.2,42019.0,24852.0,683.0,20.333432569217027,374.0,121400.0,2020
04660,1054.0,55.7,80000.0,58002.0,29.0,2.7514231499051234,187.0,417900.0,2020
04669,123.0,66.4,51094.0,50060.0,15.0,12.195121951219512,18.0,121900.0,2020
